%roundNum, %playerNum, %fitness, %myMovesWeight, %theirMovesWeight, %myPiecesWeight, %theirMovesWeight, %myMovableWeight, %theirMovableWeight, %timeIndividualFinished
0, 0, 0.3, 1.38100080722, 3.0, 1.0, 3.0, 1.0, 3.0, 16:08:19.071011
0, 1, 0.3, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:08:43.998316
0, 2, 0.24, 1.38771957957, 3.0, 1.0, 3.0, 1.0, 3.0, 16:09:10.102352
0, 3, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:09:36.236887
0, 4, 0.34, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:09:59.793683
1, 0, 0.34, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:10:24.795300
1, 1, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:10:49.939504
1, 2, 0.24, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:11:13.269316
1, 3, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:11:37.836127
1, 4, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:12:03.032251
2, 0, 0.32, 1.0, 3.0, 1.49812599349, 3.0, 1.0, 3.0, 16:12:26.545645
2, 1, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:12:50.407716
2, 2, 0.38, 1.31382224082, 3.0, 1.0, 3.0, 1.0, 3.0, 16:13:15.267157
2, 3, 0.36, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 16:13:41.147676
2, 4, 0.26, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 3.0, 16:14:04.526814
3, 0, 0.26, 0.835649254304, 3.36128006449, 0.948255461634, 3.36128006449, 0.623449085247, 3.0, 16:14:31.118533
3, 1, 0.3, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 3.0, 16:14:55.966662
3, 2, 0.34, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 3.0, 16:15:21.656739
3, 3, 0.38, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 3.0, 16:15:43.881299
3, 4, 0.3, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 2.55350885814, 16:16:08.445296
4, 0, 0.26, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 2.55350885814, 16:16:32.663619
4, 1, 0.26, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 2.55350885814, 16:16:56.067768
4, 2, 0.48, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 2.93484337429, 16:17:21.366451
4, 3, 0.2, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.590468091341, 2.55350885814, 16:17:48.579193
4, 4, 0.42, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.39857578936, 2.55350885814, 16:18:12.234373
5, 0, 0.3, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.39857578936, 2.55350885814, 16:18:36.420349
5, 1, 0.38, 1.07127090919, 3.36128006449, 0.948255461634, 3.36128006449, 0.39857578936, 2.55350885814, 16:19:00.839745
5, 2, 0.34, 0.835727956737, 3.72535275165, 0.948255461634, 3.72535275165, 0.39857578936, 2.52535354612, 16:19:24.818489
5, 3, 0.42, 0.835727956737, 3.36128006449, 0.948255461634, 3.36128006449, 0.39857578936, 2.55350885814, 16:19:50.337296
5, 4, 0.32, 0.835727956737, 3.36128006449, 0.954248525058, 3.36128006449, 0.39857578936, 2.55350885814, 16:20:14.518309
6, 0, 0.4, 0.835727956737, 3.84416800714, 0.954248525058, 3.84416800714, 0.39857578936, 2.0932552189, 16:20:38.518347
6, 1, 0.44, 0.835727956737, 3.36128006449, 0.954248525058, 3.36128006449, 0.39857578936, 2.55350885814, 16:21:02.534227
6, 2, 0.34, 0.835727956737, 3.70688485188, 0.954248525058, 3.70688485188, 0.39857578936, 3.04135801862, 16:21:25.974957
6, 3, 0.24, 0.835727956737, 3.36128006449, 0.468540143129, 3.36128006449, 0.39857578936, 2.55350885814, 16:21:50.173294
6, 4, 0.3, 0.81666065222, 3.36128006449, 0.954248525058, 3.36128006449, 0.39857578936, 2.55350885814, 16:22:13.173500
7, 0, 0.22, 0.562835469424, 3.36128006449, 0.954248525058, 3.36128006449, 0.0405656746384, 2.55350885814, 16:22:35.334539
7, 1, 0.42, 0.81666065222, 3.36128006449, 1.39029633972, 3.36128006449, 0.39857578936, 2.81510012132, 16:23:00.652088
7, 2, 0.38, 0.81666065222, 3.20336814923, 0.954248525058, 3.20336814923, 0.39857578936, 2.55350885814, 16:23:24.154792
7, 3, 0.26, 0.81666065222, 3.36128006449, 0.954248525058, 3.36128006449, 0.39857578936, 2.23875884226, 16:23:48.910338
7, 4, 0.4, 0.81666065222, 3.36128006449, 0.954248525058, 3.36128006449, 0.39857578936, 2.55350885814, 16:24:12.163933
8, 0, 0.38, 1.30248132763, 3.36128006449, 0.954248525058, 3.36128006449, 0.39857578936, 2.55350885814, 16:24:37.481737
8, 1, 0.38, 0.81666065222, 3.36128006449, 0.954248525058, 3.36128006449, 0.39857578936, 2.55350885814, 16:25:02.502382
8, 2, 0.4, 0.81666065222, 2.98852224072, 0.954248525058, 2.98852224072, 0.39857578936, 2.25940011351, 16:25:26.678754
8, 3, 0.22, 0.81666065222, 3.36128006449, 1.3966002794, 3.36128006449, 0.862718702251, 2.2121276067, 16:25:52.100036
8, 4, 0.32, 0.916776785794, 3.36128006449, 0.702199749809, 3.36128006449, 0.39857578936, 2.55350885814, 16:26:16.508028
9, 0, 0.46, 0.916776785794, 3.4509858631, 0.702199749809, 3.4509858631, 0.39857578936, 2.55350885814, 16:26:39.499918
9, 1, 0.28, 0.916776785794, 3.36128006449, 0.702199749809, 3.36128006449, 0.39857578936, 2.55350885814, 16:27:03.968458
9, 2, 0.32, 0.916776785794, 3.36128006449, 0.702199749809, 3.36128006449, 0.39857578936, 2.55350885814, 16:27:29.072412
9, 3, 0.36, 0.916776785794, 3.36128006449, 0.702199749809, 3.36128006449, 0.39857578936, 2.55350885814, 16:27:53.571774
9, 4, 0.3, 0.916776785794, 3.77341163465, 0.702199749809, 3.77341163465, 0.39857578936, 2.74669186859, 16:28:18.642419
10, 0, 0.38, 0.916776785794, 4.25761627216, 0.702199749809, 4.25761627216, 0.355211219185, 2.36391946591, 16:28:43.410304
10, 1, 0.42, 0.916776785794, 3.77341163465, 0.702199749809, 3.77341163465, 0.39857578936, 2.74669186859, 16:29:09.325106
10, 2, 0.22, 0.916776785794, 3.77341163465, 0.702199749809, 3.77341163465, 0.39857578936, 2.74669186859, 16:29:34.646098
10, 3, 0.42, 0.916776785794, 3.77341163465, 0.702199749809, 3.77341163465, 0.39857578936, 3.04346057202, 16:29:57.431724
10, 4, 0.38, 0.916776785794, 4.24429244582, 0.702199749809, 4.24429244582, 0.39857578936, 2.74669186859, 16:30:22.274245
11, 0, 0.36, 0.916776785794, 3.9426887835, 0.769753886603, 3.9426887835, 0.39857578936, 2.74669186859, 16:30:46.233264
11, 1, 0.44, 0.916776785794, 4.24429244582, 0.702199749809, 4.24429244582, 0.39857578936, 2.74669186859, 16:31:13.857085
